"","school_district","school_code","school_name","postal_code","school_category","type","city","short_postal_code","health_authority"
"252",27,2727072,"Lake City Secondary","V2G1T3","Public School","Standard school","WILLIAMS LAKE","V2G","Interior"
"253",27,2795040,"Nenqayni Treatment Centre","V2G4W5","Public School","Short term PRP school","WILLIAMS LAKE","V2G","Interior"
"254",27,2796177,"Cariboo Adventist Academy","V2G3A7","Independent School","Standard school","WILLIAMS LAKE","V2G","Interior"
"255",27,2796263,"Maranatha Christian School","V2G1A3","Independent School","Standard school","WILLIAMS LAKE","V2G","Interior"
"256",27,2796566,"Sacred Heart Catholic School","V2G4R5","Independent School","Standard school","WILLIAMS LAKE","V2G","Interior"
"257",27,2799060,"Graduation Routes Other Ways","V2G1Z9","Public School","District online learning school","WILLIAMS LAKE","V2G","Interior"
"258",27,2799094,"Skyline Alternate School","V2G1Z9","Public School","Alternate programs school","WILLIAMS LAKE","V2G","Interior"
"259",27,2799181,"PSO Outback Storefront","V0K2E0","Public School","Alternate programs school","100 MILE HOUSE","V0K","Interior"
"260",28,2825002,"Dragon Lake StrongStart Centre","V2J4H4","Early learning school","StrongStart center","QUESNEL","V2J","Northern"
"261",28,2825219,"Ecole Baker StrongStart Centre","V2J1E3","Early learning school","StrongStart center","QUESNEL","V2J","Northern"
"262",28,2825220,"SD 28 StrongStart BC Outreach Program #1","V2J7B3","Early learning school","StrongStart outreach","QUESNEL","V2J","Northern"
"263",28,2825344,"Bouchie Lake StrongStart","V2J7B3","Early learning school","StrongStart center","QUESNEL","V2J","Northern"
"264",28,2828002,"Wells Barkerville Elementary","V0K2R0","Public School","Standard school","WELLS","V0K","Northern"
"265",28,2828004,"Quesnel Junior School","V2J3V7","Public School","Standard school","QUESNEL","V2J","Northern"
"266",28,2828008,"Kersley Elementary School","V2J6L2","Public School","Standard school","QUESNEL","V2J","Northern"
"267",28,2828016,"Ecole Red Bluff Lhtako Elementary","V2J4A2","Public School","Standard school","QUESNEL","V2J","Northern"
"268",28,2828020,"Bouchie Lake Elementary School","V2J7B3","Public School","Standard school","QUESNEL","V2J","Northern"
"269",28,2828021,"Dragon Lake Elementary","V2J4H4","Public School","Standard school","QUESNEL","V2J","Northern"
"270",28,2828024,"Carson Elementary School","V2J3E2","Public School","Standard school","QUESNEL","V2J","Northern"
"271",28,2828032,"Lakeview Elementary","V2J4L8","Public School","Standard school","QUESNEL","V2J","Northern"
"272",28,2828034,"Correlieu Secondary School","V2J1G4","Public School","Standard school","QUESNEL","V2J","Northern"
"273",28,2828036,"Voyageur Elementary School","V2J4K5","Public School","Standard school","QUESNEL","V2J","Northern"
"274",28,2828038,"Parkland Elementary","V2J6X7","Public School","Standard school","QUESNEL","V2J","Northern"
"275",28,2828039,"Riverview Elementary","V2J1W4","Public School","Standard school","QUESNEL","V2J","Northern"
"276",28,2828040,"Barlow Creek Elementary","V2J6S6","Public School","Standard school","QUESNEL","V2J","Northern"
"277",28,2828041,"Nazko Valley Elementary","V2J3H9","Public School","Standard school","QUESNEL","V2J","Northern"
"278",28,2896434,"St Ann's School","V2J2J5","Independent School","Standard school","QUESNEL","V2J","Northern"
"279",28,2896621,"North Cariboo Christian School","V2J6C7","Independent School","Standard school","QUESNEL","V2J","Northern"
"280",28,2896902,"Fraser River Christian School","V2J6M4","Independent School","Standard school","QUESNEL","V2J","Northern"
"281",28,2899005,"Mcnaughton Centre","V2J2R3","Public School","Alternate programs school","QUESNEL","V2J","Northern"
"282",28,2899174,"Quesnel Online Learning","V2J2R3","Public School","District online learning school","QUESNEL","V2J","Northern"
"283",33,3325003,"Little Mountain StrongStart Centre","V2P6E5","Early learning school","StrongStart center","CHILLIWACK","V2P","Fraser"
"284",33,3325036,"Watson StrongStart Centre","V2R2H5","Early learning school","StrongStart center","CHILLIWACK","V2R","Fraser"
"285",33,3325097,"Central Gateway StrongStart Centre","V2P4S7","Early learning school","StrongStart center","CHILLIWACK","V2P","Fraser"
"286",33,3325098,"McCammon StrongStart Centre","V2P3X4","Early learning school","StrongStart center","CHILLIWACK","V2P","Fraser"
"287",33,3325221,"Bernard Strongstart Centre","V2P1H6","Early learning school","StrongStart center","CHILLIWACK","V2P","Fraser"
"288",33,3325222,"Unsworth StrongStart Centre","V2R4P5","Early learning school","StrongStart center","CHILLIWACK","V2R","Fraser"
"289",33,3325223,"SD 33 StrongStart BC Outreach Program #1",NA,"Early learning school","StrongStart outreach",NA,NA,"Fraser"
"290",33,3333000,"Continuing Ed SD 33","V2P2P8","Public School","Continuing education school","CHILLIWACK","V2P","Fraser"
"291",33,3333003,"Strathcona Elementary","V2P3T1","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"292",33,3333004,"Chilliwack Middle School","V2P2R1","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"293",33,3333005,"Sardis Elementary","V2R2E6","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"294",33,3333008,"Chilliwack Central Elementary Community","V2P4S7","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"295",33,3333009,"Cultus Lake Swílhcha Community School","V2R5B5","Public School","Standard school","CULTUS LAKE","V2R","Fraser"
"296",33,3333010,"East Chilliwack Elementary","V2P6H3","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"297",33,3333011,"Vedder Elementary","V2R5Z5","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"298",33,3333012,"Chilliwack Secondary","V2P2P8","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"299",33,3333013,"Cheam Elementary","V2P6H3","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"300",33,3333015,"Yarrow Community School","V2R5C4","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"301",33,3333016,"Little Mountain Elementary","V2P6E1","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"302",33,3333017,"Watson Elementary","V2R2H5","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"303",33,3333018,"Sardis Secondary","V2R2Z6","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"304",33,3333019,"Bernard Elementary","V2P1H5","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"305",33,3333023,"Rosedale Traditional Community","V0X1X2","Public School","Standard school","ROSEDALE","V0X","Fraser"
"306",33,3333024,"Robertson Elementary","V2P1B1","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"307",33,3333028,"McCammon Elementary","V2P3X4","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"308",33,3333029,"Unsworth Elementary","V2R4P5","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"309",33,3333030,"Leary Integrated Arts & Technology","V2P7Y2","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"310",33,3333033,"A D Rundle Middle School","V2P1A1","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"311",33,3333034,"Vedder Middle School","V2R1S3","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"312",33,3333035,"Tyson Elementary","V2R1W9","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"313",33,3333038,"Mount Slesse Middle School","V2R2R3","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"314",33,3333039,"Evans Elementary","V2R1L2","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"315",33,3333040,"Promontory Heights Community Elementary","V2R5W8","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"316",33,3333042,"Greendale Elementary","V2R4K1","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"317",33,3333044,"GW Graham Secondary","V2R0B5","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"318",33,3333045,"Imagine High Integrated Arts/Technology","V2P2N1","Public School","Standard school","CHILLIWACK","V2P","Fraser"
"319",33,3333046,"Stitó:s Lá:lém Totí:lt","V2R3X7","Public School","Standard school","CHILLIWACK","V2R","Fraser"
"320",33,3396149,"St Mary's","V2P4J4","Independent School","Standard school","CHILLIWACK","V2P","Fraser"
"321",33,3396181,"Unity Christian School","V4Z1K9","Independent School","Standard school","CHILLIWACK","V4Z","Fraser"
"322",33,3396192,"John Calvin School","V2R5G2","Independent School","Standard school","CHILLIWACK","V2R","Fraser"
"323",33,3396209,"Timothy Christian School","V2P6H4","Independent School","Standard school","CHILLIWACK","V2P","Fraser"
"324",33,3396251,"Highroad Academy","V2P1K3","Independent School","Standard school","CHILLIWACK","V2P","Fraser"
"325",33,3396354,"Mount Cheam Christian School","V4Z0B2","Independent School","Standard school","CHILLIWACK","V4Z","Fraser"
"326",33,3396641,"Chilliwack Adventist Christian School","V2P3K8","Independent School","Standard school","CHILLIWACK","V2P","Fraser"
"327",33,3396824,"Cascade Christian School","V2P2N1","Independent School","Standard school","CHILLIWACK","V2P","Fraser"
"328",33,3398003,"Fraser Valley Distance Education","V2P2P8","Public School","District online learning school","CHILLIWACK","V2P","Fraser"
"329",33,3399056,"Kw'íyeqel Secondary","V2P4Y8","Public School","Alternate programs school","CHILLIWACK","V2P","Fraser"
"330",34,3425019,"Alexander StrongStart Centre","V2S3W1","Early learning school","StrongStart center","ABBOTSFORD","V2S","Fraser"
"331",34,3425037,"Clearbrook StrongStart Centre","V2T6N3","Early learning school","StrongStart center","ABBOTSFORD","V2T","Fraser"
"332",34,3425099,"Terry Fox StrongStart Centre","V2S5W5","Early learning school","StrongStart center","ABBOTSFORD","V2S","Fraser"
"333",34,3425100,"Godson StrongStart Centre","V2S1T6","Early learning school","StrongStart center","ABBOTSFORD","V2S","Fraser"
"334",34,3425101,"John Maclure StrongStart Centre","V2T4E1","Early learning school","StrongStart center","ABBOTSFORD","V2T","Fraser"
"335",34,3425102,"Auguston StrongStart Centre","V3G2Z6","Early learning school","StrongStart center","ABBOTSFORD","V3G","Fraser"
"336",34,3425103,"Jackson StrongStart Program","V2S7Z9","Early learning school","StrongStart center","ABBOTSFORD","V2S","Fraser"
"337",34,3425224,"Harry Sayers StrongStart Centre","V2T6W2","Early learning school","StrongStart center","ABBOTSFORD","V2T","Fraser"
"338",34,3425225,"Ten Broeck StrongStart Centre","V2T2R4","Early learning school","StrongStart center","ABBOTSFORD","V2T","Fraser"
"339",34,3425226,"Margaret Stenersen StrongStart Centre","V2S4H3","Early learning school","StrongStart center","ABBOTSFORD","V2S","Fraser"
"340",34,3425227,"Dr. Thomas A. Swift StrongStart Centre","V2S5Y4","Early learning school","StrongStart center","ABBOTSFORD","V2S","Fraser"
"341",34,3425455,"Blue Jay Elementary StrongStart","V2T6X5","Early learning school","StrongStart center","ABBOTSFORD","V2T","Fraser"
"342",34,3434000,"Bakerview Centre for Learning - CE","V2T4A2","Public School","Continuing education school","ABBOTSFORD","V2T","Fraser"
"343",34,3434003,"Mt Lehman Elementary","V4X2G5","Public School","Standard school","ABBOTSFORD","V4X","Fraser"
"344",34,3434005,"ASIA - North Poplar","V2T1A2","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"345",34,3434007,"Semá:th Elementary School","V3G1Z5","Public School","Standard school","ABBOTSFORD","V3G","Fraser"
"346",34,3434011,"Bradner Elementary","V4X2P5","Public School","Standard school","ABBOTSFORD","V4X","Fraser"
"347",34,3434016,"South Poplar Traditional Elementary","V2T5Z1","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"348",34,3434018,"Clearbrook Elementary","V2T6N3","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"349",34,3434019,"King Traditional Elementary","V4X2R4","Public School","Standard school","ABBOTSFORD","V4X","Fraser"
"350",34,3434021,"Alexander Elementary","V2S3W1","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"351",34,3434022,"Abbotsford Senior Secondary School","V2S0E7","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"352",34,3434023,"Barrowtown Elementary","V3G2V4","Public School","Standard school","ABBOTSFORD","V3G","Fraser"
"353",34,3434025,"Abbotsford Middle School","V2S0A9","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"354",34,3434026,"Aberdeen Elementary","V4X1K6","Public School","Standard school","ABBOTSFORD","V4X","Fraser"
"355",34,3434027,"McMillan Elementary","V2S7R3","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"356",34,3434028,"Godson Elementary","V2S1T6","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"357",34,3434031,"Jackson Elementary","V2S7Z9","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"358",34,3434032,"Ross Elementary","V4X1J3","Public School","Standard school","ABBOTSFORD","V4X","Fraser"
"359",34,3434033,"Margaret Stenersen Elementary","V2S4H3","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"360",34,3434035,"Auguston Traditional Elementary","V3G2Z6","Public School","Standard school","ABBOTSFORD","V3G","Fraser"
"361",34,3434036,"Ten Broeck Elementary","V2T2R4","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"362",34,3434037,"Centennial Park Elementary","V2T3N8","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"363",34,3434038,"Yale Secondary","V2S7S6","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"364",34,3434041,"W J Mouat Secondary","V2T4E9","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"365",34,3434042,"William A. Fraser Middle School","V2S6M6","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"366",34,3434043,"Dormick Park Elementary","V2T3J6","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"367",34,3434044,"John Maclure Community School","V2T4E1","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"368",34,3434045,"Dr Thomas A Swift Elementary","V2S5Y4","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"369",34,3434046,"Terry Fox Elementary","V2S5W5","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"370",34,3434047,"Chief Dan George Middle","V2S8K2","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
"371",34,3434048,"Prince Charles Elementary","V3G3B1","Public School","Standard school","ABBOTSFORD","V3G","Fraser"
"372",34,3434049,"Blue Jay Elementary","V2T6X5","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"373",34,3434050,"Sandy Hill Elementary","V3G2Z5","Public School","Standard school","ABBOTSFORD","V3G","Fraser"
"374",34,3434051,"Harry Sayers Elementary","V2T6W2","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"375",34,3434052,"Rick Hansen Secondary","V2T5R2","Public School","Standard school","ABBOTSFORD","V2T","Fraser"
"376",34,3434053,"Mountain Elementary","V3G1E6","Public School","Standard school","ABBOTSFORD","V3G","Fraser"
"377",34,3434054,"Robert Bateman Secondary","V2S7L1","Public School","Standard school","ABBOTSFORD","V2S","Fraser"
