District Number,School Code,School Name,Address,City,Province,Postal Code,Physical Address,Physical City,Physical Province,Physical Postal Code,Principal First Name,Principal Last Name,Type,School Category,Phone,Fax,Email,Kindergarten Half Enrollment,Kindergarten Full Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Group Classification Primary K-3,Group Classification Elementary 4-7 EU,Group Classification Junior Secondary 8-10 SU,Group Classification Senior Secondary 11-12
019,01919003,Revelstoke Secondary,BAG 5100,REVELSTOKE,BC,V0E2S0,,,,,Greg,Kenyon,Standard school,Public School,2508372173,2508377164,gkenyon@sd19.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
019,01919013,Columbia Park Elementary,BAG 7200,REVELSTOKE,BC,V0E2S0,,,,,Andrew,Pfeiffer,Standard school,Public School,2508374744,,apfeiffer@sd19.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
019,01919015,Arrow Heights Elementary,PO BAG 7400,REVELSTOKE,BC,V0E2S0,,,,,Pam,Mair,Standard school,Public School,2508376360,,pmair@sd19.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
019,01919016,Begbie View Elementary,PO BAG 7100,REVELSTOKE,BC,V0E2S0,,,,,Ariel,Mcdowell,Standard school,Public School,2508373085,,amcdowell@sd19.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
019,01925001,Begbie View StrongStart Centre,PO BAG 7100,REVELSTOKE,BC,V0E2S0,,,,,Nicole,McKenzie,StrongStart center,Early learning school,2508052306,,nmckenzie@sd19.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
020,02009006,Kinnaird Elementary,2273 10 AVE,CASTLEGAR,BC,V1N2Z8,,,,,Leanne,Mckenzie,Standard school,Public School,2503658478,2503650338,lmckenzie@sd20.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
020,02009010,Stanley Humphries Secondary,720 7 AVE,CASTLEGAR,BC,V1N1R5,,,,,Ian,Cooper,Standard school,Public School,2503657735,2503650247,icooper@sd20.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
020,02009011,Twin Rivers Elementary,649 7 AVE,CASTLEGAR,BC,V1N1R6,,,,,Wendy,Cutler,Standard school,Public School,2503658465,2503650994,wcutler@sd20.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
020,02011005,Fruitvale Elementary,1867 W COLUMBIA GDNS RD B580,FRUITVALE,BC,V0G1L0,,,,,Michael,Page,Standard school,Public School,2503677541,2503677027,mpage@sd20.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
020,02011009,James L Webster Elementary,395 SCHOFIELD HWY,TRAIL,BC,V1R2G5,,,,,Shelly,Mckay,Standard school,Public School,2503683242,2503686911,webster@sd20.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
020,02011012,J Lloyd Crowe Secondary,1300 FRANCES MORAN RD,TRAIL,BC,V1R4L9,,,,,Christine,Byrd,Standard school,Public School,2503685591,2503641567,jlcrowe@sd20.bc.ca,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,,,,
020,02011014,Rossland Summit School,DRAWER 1269,ROSSLAND,BC,V0G1Y0,2390 JUBILEE ST,ROSSLAND,BC,V0G1Y0,David,Derosa,Standard school,Public School,2503627388,2503625739,dderosa@sd20.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,,,,
020,02011015,Glenmerry Elementary,3660 CARNATION DR,TRAIL,BC,V1R2W6,,,,,Terry,Jones,Standard school,Public School,2503641353,2503649819,terryjones@sd20.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
020,02020021,Robson Community School,PO BOX 259,ROBSON,BC,V0G1X0,3131 WALDIE AVE,ROBSON,BC,V0G1X0,Brent,Beattie,Standard school,Public School,2503655922,2503653384,bbeattie@sd20.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
020,02020023,Kootenay Columbia Secondary,2001 THIRD AVE,TRAIL,BC,V1R1R6,,,,,Patrick,Kinghorn,Standard school,Public School,2503641275,2503645743,pkinghorn@sd20.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
020,02025032,Fruitvale StrongStart Centre,1867 W COLUMIBA GDNS RD B580,FRUITVALE,BC,V0G1L0,,,,,,,StrongStart center,Early learning school,2503677541,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
020,02025092,Rossland StrongStart Centre,DRAWER 1269,ROSSLAND,BC,V0G1Y0,,,,,,,StrongStart center,Early learning school,2503627388,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
020,02025203,SD 20 StrongStart BC Outreach Program #1,200 CENTRE AVE,CASTLEGAR,BC,V1N3B9,,,,,,,StrongStart outreach,Early learning school,2503657201,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
020,02025211,Robson StrongStart Centre,PO BOX 259,ROBSON,BC,V0G1X0,,,,,,,StrongStart center,Early learning school,2503655922,,alaurie@sd20.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
020,02096098,St Michael's Elementary,1329 FOURTH AVE,TRAIL,BC,V1R1S3,,,,,Julia,Mason,Standard school,Independent School,2503686151,,smtprincipal@cisnd.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,01,01,,
020,02099137,Kootenay-Columbia Learning Centre,2001 THIRD AVE,TRAIL,BC,V1R1R6,,,,,Patrick,Kinghorn,Alternate programs school,Public School,2503641275,2503645743,pkinghorn@sd20.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
022,02222000,Continuing Ed SD 22,3602 30 Ave,VERNON,BC,V1T2E4,,,,,Gus,Busenius,Continuing education school,Public School,2505493546,2505490411,valp@sd22.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,,,,
022,02222001,Ecole Beairsto Elementary,3302 27 ST,VERNON,BC,V1T4W7,,,,,Moira,Manthorne,Standard school,Public School,2505421388,2505428524,mmanthorne@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222002,Coldstream Elementary,10104 KALAMALKA RD,COLDSTREAM,BC,V1B1L7,,,,,Devyn,Tyson,Standard school,Public School,2505450597,2505452030,dtyson@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222005,Cherryville Elementary,108 NORTH FORK RD,CHERRYVILLE,BC,V0E2G3,,,,,Debbie,Cullum,Standard school,Public School,2505476163,,dcullum@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
022,02222006,Lavington Elementary,9715 SCHOOL RD,VERNON,BC,V1B3G4,,,,,Mike,Sutch,Standard school,Public School,2505451710,2505457158,msutch@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222007,W.L. Seaton Secondary,2701 41 AVE,VERNON,BC,V1T6X3,,,,,Mike,Grace,Standard school,Public School,2505423361,2505426076,mgrace@sd22.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
022,02222009,Harwood Elementary,4320 20 ST,VERNON,BC,V1T4E3,,,,,Rana,Grace,Standard school,Public School,2505425385,2505422863,rgrace@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222010,J W Inglis Elementary,PO BOX 369,LUMBY,BC,V0E2G0,2287 SHUSWAP AVE,LUMBY,BC,V0E2G0,Nigel,Maccagno,Standard school,Public School,2505479231,2505479469,nmaccagno@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
022,02222012,Silver Star Elementary,1401-35 AVE,VERNON,BC,V1T2R6,,,,,Jacqueline,Taylor,Standard school,Public School,2505454409,2505457680,jahtaylor@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222013,Okanagan Landing Elementary,7322 GRANT RD,VERNON,BC,V1H1G6,,,,,Karen,Rogers,Standard school,Public School,2505421181,,krogers@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222014,B X Elementary,5849 SILVER STAR RD,VERNON,BC,V1B3P6,,,,,Lance,Johnson,Standard school,Public School,2505424013,2505451726,ljohnson@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222015,Hillview Elementary,1822 FRANCIS ST,VERNON,BC,V1B3A5,,,,,Angela,Utley,Standard school,Public School,2505425465,2505420545,autley@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222017,Vernon Secondary,2100-15TH ST,VERNON,BC,V1T9X7,,,,,Lynn,Decker,Standard school,Public School,2505450701,2505456823,ldecker@sd22.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
022,02222019,Mission Hill Elementary,1510 36 ST,VERNON,BC,V1T6C8,,,,,Melissa,Yurkowski,Standard school,Public School,2505450639,2505459843,myurkowski@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222020,Alexis Park Elementary,4205 35 ST,VERNON,BC,V1T6C4,,,,,Carol-Ann,Leidloff,Standard school,Public School,2505457289,2505583610,cleidloff@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222022,Kalamalka Secondary,7900 MCCLOUNIE RD,VERNON,BC,V1B1P8,,,,,Jeff,Huggins,Standard school,Public School,2505451396,2505457394,jhuggins@sd22.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
022,02222024,Kidston Elementary,12101 LINDEN DR,COLDSTREAM,BC,V1B2H3,,,,,Carrie,Sutch,Standard school,Public School,2505425351,2505583756,csutch@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222025,Clarence Fulton Secondary,2301 FULTON RD,VERNON,BC,V1H1Y1,,,,,Mike,Edgar,Standard school,Public School,2505451348,2505422028,medgar@sd22.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
022,02222026,Ellison Elementary,PO BOX 2400,VERNON,BC,V1H1S3,2400 FULTON RD,VERNON,BC,V1H1S3,Kyle,Doerksen,Standard school,Public School,2502604176,2502603956,bsmyth@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
022,02222027,Charles Bloom Secondary,PO BOX 220,LUMBY,BC,V0E2G0,,,,,Colline,Johnson,Standard school,Public School,2505472191,2505479587,,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,,,,
022,02225018,Harwood Elementary StrongStart Centre,4320 20 ST,VERNON,BC,V1T4E3,,,,,Jennifer,Friesen,StrongStart center,Early learning school,2505425385,2505422863,jfriesen@sd22.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
022,02225212,SD 22 StrongStart BC Outreach Program #1,1510 36 ST,VERNON,BC,V1T6C8,,,,,Jennifer,Friesen,StrongStart outreach,Early learning school,2505425385,2505422863,jfriesen@sd22.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
022,02225279,Alexis Park AM StrongStart Centre,4205 35 ST,VERNON,BC,V1T6C4,,,,,Jennifer,Friesen,StrongStart center,Early learning school,2505457289,2505583610,jfriesen@sd22.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
022,02225313,Ellison Elementary StrongStart Centre,PO BOX 2400,VERNON,BC,V1H1S3,,,,,Jennifer,Friesen,StrongStart center,Early learning school,2502604176,2502603956,jfriesen@sd22.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
022,02296035,Pleasant Valley Christian Academy,1802 45 AVE,VERNON,BC,V1T3M7,,,,,Rosemary,Fischer,Standard school,Independent School,2505457852,,admin@pleasantvalleychristian.com,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,01,01,01,
022,02296078,St James,2700 28 AVE,VERNON,BC,V1T1V7,,,,,Melanie,Inzunza,Standard school,Independent School,2505424081,2505425696,principal@stjamesvernon.com,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,01,01,,
022,02296261,Vernon Christian School,6920 PLEASANT VALLEY RD,VERNON,BC,V1B3R5,,,,,Matthew,Driediger,Standard school,Independent School,2505457345,2505450254,mdriediger@vcs.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,01,01,01,01
022,02296858,Okanagan Waldorf School,730 WHITEVALE RD,LUMBY,BC,V0E2G7,,,,,Jillian,Martin,Standard school,Independent School,2505479212,,principal@bridgeeducational.org,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,01,01,03,
022,02299083,Crossroads Learning Centre,PO BOX 1028,LUMBY,BC,V0E2G0,1930 Miller St,LUMBY,BC,V0E2G0,Gus,Busenius,Alternate programs school,Public School,2505472593,2505478952,valp@sd22.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
022,02299151,VLearn.ca,2301 FULTON RD,VERNON,BC,V1H1Y1,,,,,Corinne,Mcwhinney,District online learning school,Public School,2505493546,2505428392,cmcwhinney@sd22.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
022,02299152,Alternative Learning Program,3602 30 Ave,VERNON,BC,V1T2E4,,,,,Gus,Busenius,Alternate programs school,Public School,2505451736,2505583474,valp@sd22.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
023,02323000,Adult Education SD#23,1825 RICHTER ST,KELOWNA,BC,V1Y2M8,,,,,Nathen,Elliott,Continuing education school,Public School,2508705120,2508705020,ashley.ragoonaden@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,
023,02323005,Central School Programs,1825 RICHTER ST,KELOWNA,BC,V1Y2M8,,,,,Ashley,Ragoonaden,Alternate programs school,Public School,2508705120,2508705020,ashley.ragoonaden@sd23.bc.ca,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,,,,
023,02323008,Oyama Traditional School,15525 GREENHOW RD,OYAMA,BC,V4V2E1,,,,,Robbie,Franklin,Standard school,Public School,2508705121,2508705050,oyamatraditional.school@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323014,Raymer Elementary,657 RAYMER AVE,KELOWNA,BC,V1Y4Z6,,,,,Kyla,Babcock,Standard school,Public School,2508705125,2508705054,ray@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323015,Rutland Middle School,715 RUTLAND RD N,KELOWNA,BC,V1X3B6,,,,,Rod,Baruta,Standard school,Public School,2508705109,2508705009,rod.baruta@sd23.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
023,02323018,Glenmore Elementary,960 GLENMORE DR,KELOWNA,BC,V1Y4P1,,,,,Brady,Ibbetson,Standard school,Public School,2508705136,2508705030,brady.ibbetson@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323022,South Kelowna Elementary,4176 SPIERS RD,KELOWNA,BC,V1W4B5,,,,,Jasmine,Lemon,Standard school,Public School,2508705107,2508705058,jasmine.lemon@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323028,George Elliot Secondary,10241 BOTTOM WOOD LAKE RD,WINFIELD,BC,V4V1Y7,,,,,Jim,Laird,Standard school,Public School,2508705102,2508705002,ges@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
023,02323029,Dr Knox Middle School,121 DRYSDALE BLVD,KELOWNA,BC,V1V2X9,,,,,Nina,Ferguson,Standard school,Public School,2508705130,2508705007,nina.ferguson@sd23.bc.ca,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,,,,
023,02323030,Dorothea Walker Elementary,4346 GORDON DR,KELOWNA,BC,V1W1S5,,,,,Marie-Josee,Bedard,Standard school,Public School,2508705138,2508705024,dwe@sd23.bc.ca,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323031,A S Matheson Elementary,2090 GORDON DR,KELOWNA,BC,V1Y3H9,,,,,Monique,West,Standard school,Public School,2508705112,2508705012,monique.west@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323032,North Glenmore Elementary,125 SNOWSELL ST NORTH,KELOWNA,BC,V1V2E3,,,,,Sue,Stevenson,Standard school,Public School,2508705128,2508705044,sue.stevenson@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323033,South Rutland Elementary,200 MALLACH RD,KELOWNA,BC,V1X2W5,,,,,Ryan,Wakefield,Standard school,Public School,2508705113,2508705060,ryan.wakefield@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323034,Bankhead Elementary,1280 WILSON AVE,KELOWNA,BC,V1Y6Y6,,,,,Peter,Gallo,Standard school,Public School,2508705114,2508705014,elise.saraceni@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323038,KLO Middle School,3130 GORDON DR,KELOWNA,BC,V1W3M4,,,,,Nathen,Elliott,Standard school,Public School,2508705106,2508705006,nathen.elliott@sd23.bc.ca,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,,,,
023,02323042,Peachland Elementary,5486 CLEMENTS CRES,PEACHLAND,BC,V0H1X5,,,,,Wendy,Briggs,Standard school,Public School,2508705122,2508705051,wendy.briggs@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323043,Belgo Elementary School,125 ADVENTURE RD,KELOWNA,BC,V1X1N3,,,,,Leeann,Yapps,Standard school,Public School,2508705115,2508705015,leeann.yapps@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323044,Rutland Senior Secondary,705 RUTLAND RD N,KELOWNA,BC,V1X3B6,,,,,Hugh,Alexander,Standard school,Public School,2508705110,2508705010,hugh.alexander@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
023,02323046,Casorso Elementary,3675 CASORSO RD,KELOWNA,BC,V1W3E1,,,,,Jared,Birkeland,Standard school,Public School,2508705135,2508705019,jared.birkeland@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323047,Springvalley Middle School,350 ZIPRICK RD,KELOWNA,BC,V1X4H3,,,,,Thomas,Gruenenwald,Standard school,Public School,2508705111,2508705011,thomas.gruenenwald@sd23.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
023,02323048,Pearson Road Elementary,700 PEARSON RD,KELOWNA,BC,V1X5H8,,,,,Nina,Ferguson,Standard school,Public School,2508705118,2508705049,jasmeet.virk@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323049,Glenrosa Elementary,3430 WEBBER RD,WEST KELOWNA,BC,V4T1G8,,,,,Laurie,Fraser,Standard school,Public School,2508705142,2508705033,stephanie.read@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323050,Springvalley Elementary,470 ZIPRICK RD,KELOWNA,BC,V1X4H4,,,,,Jeremy,Sanbrooks,Standard school,Public School,2508705119,2508705065,jeremy.sanbrooks@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323051,Mount Boucherie Secondary,2751 CAMERON RD,WEST KELOWNA,BC,V1Z2T6,,,,,Scott,Sieben,Standard school,Public School,2508705101,2508705001,ryan.mansley@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
023,02323052,Hudson Road Elementary,1221 HUDSON RD,WEST KELOWNA,BC,V1Z1J5,,,,,Lindsey,Hamilton,Standard school,Public School,2508705141,2508705037,lindsey.hamilton@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323055,Bellevue Creek Elementary,4574 RAYMER RD,KELOWNA,BC,V1W1H9,,,,,Raelyn,Larmet,Standard school,Public School,2508705174,2508705034,bce@sd23.bc.ca,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,,,,
023,02323056,Black Mountain Elementary,1650 GALLAGHER RD,KELOWNA,BC,V1P1G7,,,,,Janet,Slaney,Standard school,Public School,2508705143,2508705035,michelle.relova@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323058,Helen Gorman Elementary,3230 SALMON RD,WEST KELOWNA,BC,V4T1A7,,,,,Jessica,Anjos,Standard school,Public School,2508705116,2508705031,jessica.anjos@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323059,Okanagan Mission Secondary,4544 GORDON DR,KELOWNA,BC,V1W1T4,,,,,Vincent,Hunter,Standard school,Public School,2508705108,2508705008,vincent.hunter@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
023,02323060,Quigley Elementary,705 KITCH RD,KELOWNA,BC,V1X5V8,,,,,Kimberely,Grimwood,Standard school,Public School,2508705134,2508705013,kimberley.grimwood@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323061,Peter Greer Elementary,10300 SHERMAN DR,WINFIELD,BC,V4V1Y8,,,,,James,Minkus,Standard school,Public School,2508705129,2508705029,james.minkus@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323063,Webber Road Elementary,2829 INVERNESS RD,WEST KELOWNA,BC,V4T1J5,,,,,Sylvain,Guignard,Standard school,Public School,2507683144,2507681044,wre@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323065,Rose Valley Elementary,1680 WESTLAKE RD,WEST KELOWNA,BC,V1Z3G6,,,,,Steven,Labrie,Standard school,Public School,2508705146,2508705047,steven.labrie@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323066,Davidson Road Elementary,2115 DAVIDSON RD,LAKE COUNTRY,BC,V4V1R3,,,,,John,Morrone,Standard school,Public School,2508705117,2508705017,john.morrone@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323067,Shannon Lake Elementary,3044 SANDSTONE DR,WEST KELOWNA,BC,V4T1T2,,,,,C Barrie,Macleod,Standard school,Public School,2508705132,2508705073,peter.gallo@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323070,Anne McClymont Elementary,4489 LAKESHORE RD,KELOWNA,BC,V1W1W9,,,,,Tamalee,Middleton,Standard school,Public School,2508705133,2508705070,tamalee.middleton@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323071,Glenrosa Middle School,2974 GLEN ABBEY PL,WEST KELOWNA,BC,V4T2N1,,,,,Bobbie,Hunter,Standard school,Public School,2508705176,2508705076,bobbie.hunter@sd23.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,,,,
023,02323072,Ellison Elementary,3735 PARKDALE RD,KELOWNA,BC,V1X6K9,,,,,C Barrie,MacLeod,Standard school,Public School,2508705140,2508705081,barrie.macleod@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323073,Chief Tomat Elementary,3365 EAST BOUNDARY RD,WEST KELOWNA,BC,V4T2R8,,,,,Jennifer,Adamson,Standard school,Public School,2508705127,2508705071,jennifer.adamson@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323074,Watson Road Elementary,475 YATES RD,KELOWNA,BC,V1V1R3,,,,,Janet,Williams,Standard school,Public School,2508705137,2508705072,janet.williams@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
023,02323075,Constable Neil Bruce Middle School,2010 DAIMLER DR,WEST KELOWNA,BC,V1Z3Y4,,,,,Brad,Kuhn,Standard school,Public School,2508705177,2508705077,brad.kuhn@sd23.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
023,02323076,Kelowna Secondary,1079 RAYMER AVE,KELOWNA,BC,V1Y4Z7,,,,,Scott,Parker,Standard school,Public School,2508705105,2508705005,scott.parker@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,,,,
023,02323077,Rutland Elementary,620 WEBSTER RD,KELOWNA,BC,V1X4V5,,,,,Mark,Watson,Standard school,Public School,2508705126,2508705055,rle@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323078,Chute Lake Elementary,5240 LARK ST,KELOWNA,BC,V1W4K8,,,,,Gurprit,Hayher,Standard school,Public School,2508705139,2508705039,gurprit.hayher@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323079,Mar Jok Elementary,2101 MCDOUGALL RD,WEST KELOWNA,BC,V1Z4A4,,,,,Brady,Holland,Standard school,Public School,2508705104,2508705026,brady.holland@sd23.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
023,02323082,Central Secondary,1825 RICHTER ST,KELOWNA,BC,V1Y2M8,,,,,Ashley,Ragoonaden,Standard school,Public School,2508705120,2508705020,ashley.ragoonaden@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,
023,02323084,Canyon Falls Middle School,1211 FROST RD,KELOWNA,BC,V1W4P1,,,,,Sarah,Watson,Standard school,Public School,2508705123,2508705028,cms@sd23.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
023,02323085,HS Grenda Middle School,10168 KONSCHUH RD,LAKE COUNTRY,BC,V4V1T1,,,,,Michelle,Relova,Standard school,Public School,2508705124,2508705032,rob.aviani@sd23.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
023,02325033,A S Matheson StrongStart Centre,2090 GORDON DR,KELOWNA,BC,V1Y3H9,,,,,Monique,West,StrongStart center,Early learning school,2508705112,,asm@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
023,02325093,Pearson Road StrongStart Centre,700 PEARSON RD,KELOWNA,BC,V1X5H8,,,,,Jasmeet,Virk,StrongStart center,Early learning school,2508705118,2508705049,pearsonroadelementary.school@sd23.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
